contract,status,wall clock time (h:)m:ss,input-type,abi,queue,crashes,run_unix,execs_per_sec,execs,coverage,bugtypes,wall clock time (h:)m:ss,bugs
0xF8f31fC73F2a16002cc9C96AF465E50Efd74469E,success,20:00.07,live-state,False,1173,,1200.0,6530.5525,7836663.0,50.733752620545076,1,20:00.07,
0xF911859C476e6B2c91EA26433BA932a5d2FA3399,success,20:00.06,live-state,True,751,,1200.0,7596.669166666667,9116003.0,81.91489361702128,1,20:00.06,
0xF91446EAD6AadD4321602B5790A6DB4d6F2a1930,success,20:00.05,live-state,False,777,,1200.0,8033.2925,9639951.0,89.04109589041096,1,20:00.05,
0xF91456aB030535Cf475A65b98b8A3098a09b5194,success,20:00.06,live-state,False,781,,1200.0,8716.04,10459248.0,85.38461538461539,1,20:00.06,
0xF92feDa1930C2dC6903a0056DCA0Fe26791593eB,success,20:00.08,live-state,True,339,,1200.0,226.1075,271329.0,83.20610687022901,1,20:00.08,
0xF950Eea99Ee858402643be3E4F840bcfB3C7c641,success,20:00.06,live-state,True,636,,1200.0,4910.703333333333,5892844.0,70.44334975369459,1,20:00.06,
0xF97753ff70E49c8fa1D0614c2a8f24ec78596c1a,success,20:00.09,live-state,False,1097,,1200.0,11702.8375,14043405.0,90.54054054054055,1,20:00.09,
0xF98666E3B9Bf9014e479A3AF68f1E7d999645f5c,success,20:00.08,live-state,False,802,,1200.0,6090.6225,7308747.0,83.84615384615384,1,20:00.08,
0xF98906FF21E4220aca7743e700bB54F38C964e3A,success,20:00.06,live-state,True,767,,1200.0,10381.615,12457938.0,67.95774647887325,1,20:00.06,
0xF99FAa7216bA326dD0aac0D68489e43C353A16d4,success,20:00.07,live-state,False,885,,1200.0,10165.053333333333,12198064.0,88.81987577639751,1,20:00.07,
0xF9C56D7E9e7E17D43a8F900AA65E8573C6f7A8C3,success,20:00.06,live-state,True,826,,1200.0,7203.628333333333,8644354.0,81.49606299212599,1,20:00.06,
0xF9D2735E35C59955A77dDA40971e8f78BD49A2AC,success,20:00.06,live-state,True,1318,,1200.0,11095.259166666667,13314311.0,84.12162162162163,1,20:00.06,
0xF9DD354Be4A35ba3f44f8b51564e9D5110B16357,success,20:00.11,live-state,True,503,,1200.0,1121.9416666666666,1346330.0,63.687150837988824,1,20:00.11,
0xF9b66672C9736236027c4474C40FC78b1B1baC6B,success,20:00.09,live-state,True,754,,1200.0,2694.5075,3233409.0,52.39808153477218,1,20:00.09,
0xF9fbC51D95876ba150D16BCAa1f27ceC5675B155,success,20:00.07,live-state,True,482,,1200.0,1828.3891666666666,2194067.0,84.79532163742691,1,20:00.07,
0xFA0105112f84cB51fb03a34e96124E337aa49bc7,success,20:00.06,live-state,False,688,,1200.0,7371.679166666667,8846015.0,85.60606060606061,1,20:00.06,
0xFA4BF2623DE407B188cbc81bcA3E49E7709f19f2,success,20:00.07,live-state,False,1021,,1200.0,9723.8825,11668659.0,87.2340425531915,1,20:00.07,
0xFA65bB26b28E7F923f73248a9a47A5466d9Cc7Ec,success,20:00.06,live-state,True,336,,1200.0,8620.221666666666,10344266.0,20.826161790017213,1,20:00.06,
0xFAA9643c45ff2b700bBA0F65135b00e74746298f,success,20:00.07,live-state,False,1084,,1200.0,10731.668333333333,12878002.0,42.526315789473685,1,20:00.07,
0xFAD71b6b03F0416eC1466d360B0Fa84F87Bd9Cc1,success,20:04.58,live-state,True,754,,1204.0,5135.524916943522,6183172.0,78.16901408450704,1,20:04.58,
0xFAa752fBaa11cf987f5B3C45109C4cB06bABF823,success,20:00.07,live-state,False,721,,1200.0,8127.9525,9753543.0,83.47107438016529,1,20:00.07,
0xFB4786Ea49840d4dBd378585819Ea6e158ed3e36,success,20:00.09,live-state,False,680,,1200.0,9021.770833333334,10826125.0,81.48148148148148,1,20:00.09,
0xFB4C72CaFb17e7D4e58d113feb377Ad347111097,success,20:00.07,live-state,False,731,,1200.0,9810.0,11772000.0,76.22377622377623,1,20:00.07,
0xFB9381260d2166B46252E51e817A60c707134876,success,0:00.65,live-state,False,95,2,0.0,6456.0,6456.0,29.286608260325405,1,0:00.65,"[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d
[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d"
0xFB950D858dAB0594F4CFfb77201215EE46d8B304,success,20:00.08,live-state,False,402,,1200.0,7055.7491666666665,8466899.0,51.14942528735632,1,20:00.08,
0xFB9ab807e1DE22FF15ec5EE2DB9A35B240bdD76B,success,20:00.08,live-state,False,742,,1200.0,4927.6975,5913237.0,89.74358974358975,1,20:00.08,
0xFBaEf31bdEaCFA0a7902123005288784Dcc1EEba,success,20:00.22,live-state,False,575,,1200.0,2278.4525,2734143.0,50.88235294117647,1,20:00.22,
0xFBdb4F34608DA96196A0EaEbB72E7C13dC2C8058,success,20:00.10,live-state,True,235,,1200.0,1151.6875,1382025.0,54.82093663911846,1,20:00.10,
0xFC06842B9Bf1F88435561F665C985CB602581D2C,success,20:00.08,live-state,False,759,,1200.0,6499.406666666667,7799288.0,77.35849056603773,1,20:00.08,
0xFC4021a6aD5eeD9C0E76BaD0f3832Ed6C9bFBFB7,success,20:00.06,live-state,False,200,,1200.0,7332.9375,8799525.0,41.09589041095891,1,20:00.06,
0xFCFCf9196cA1e71054462058b710306437aA3f5D,success,20:00.11,live-state,False,199,,1200.0,868.125,1041750.0,76.99115044247789,1,20:00.11,
0xFD6BF2FB19e947f16355c4eC98D0Fd26790cf0Ce,success,20:00.12,live-state,False,298,,1200.0,844.4841666666666,1013381.0,41.30434782608695,1,20:00.12,
0xFDAad7c8bcFF65376A03e1537375CF8b19EbEF07,success,20:00.07,live-state,False,972,,1200.0,10595.375,12714450.0,39.34065934065934,1,20:00.07,
0xFDB91a192E9C913798A2ad7405F5D5878b40Ed29,success,20:00.07,live-state,False,469,,1200.0,3277.1558333333332,3932587.0,51.111111111111114,1,20:00.07,
0xFDb1D263112b0A668dCe5748d961B4851Cfca8Ee,success,20:00.67,live-state,True,172,,1200.0,137.1025,164523.0,78.26086956521739,1,20:00.67,
0xFE0a38F4E1A8833f5Db7830Bf62d93E80568e7eb,success,20:00.10,live-state,True,206,,1200.0,1371.6708333333333,1646005.0,42.0353982300885,1,20:00.10,
0xFE350dc4FD710355537007C8a1B3b639De45E466,success,20:00.07,live-state,False,972,,1200.0,6834.144166666667,8200973.0,80.44444444444444,1,20:00.07,
0xFE441B4709b21087453207b7E81b625654D75Ee8,success,20:00.11,live-state,True,620,,1200.0,2984.3508333333334,3581221.0,86.04651162790698,1,20:00.11,
0xFE47e6eA89EfCbE8422e590212545869E8fcc163,success,20:00.06,live-state,False,711,,1200.0,7414.9975,8897997.0,87.82608695652175,1,20:00.06,
0xFE4e46790360233713F88d8aDf12a92062a3864B,success,20:00.08,live-state,True,758,,1200.0,4518.6225,5422347.0,83.45864661654134,1,20:00.08,
0xFE8363382e8D6Fe7Dc828BfE11332a8C4717C45d,success,20:00.07,live-state,False,1017,,1200.0,11150.77,13380924.0,84.97409326424871,1,20:00.07,
0xFEA03c37B864Ad6cF4A0Ca534C6d191f0d20A73b,success,20:00.05,live-state,False,744,,1200.0,8880.039166666667,10656047.0,83.47107438016529,1,20:00.05,
0xFECbDc28F7fd30f24170fDE058D36a29C21B3fad,success,20:00.07,live-state,True,498,,1200.0,4804.819166666667,5765783.0,83.33333333333333,1,20:00.07,
0xFEEF9634B1A51E766FB6bDA0C2448338d804045a,success,20:00.11,live-state,True,329,,1200.0,769.6025,923523.0,68.48249027237354,1,20:00.11,
0xFEb8B347280f668b38A181fc5e2CFce927ec9E86,success,20:00.07,live-state,True,696,,1200.0,8990.574166666667,10788689.0,45.54621848739496,1,20:00.07,
0xFEc88d5B98F31aD985F142F39c147fd10ef676d6,success,20:00.08,live-state,True,29,,1200.0,78.0475,93657.0,1.4285714285714286,1,20:00.08,
0xFF180698DCd31aE9Cd424533150814ba88C1346a,success,20:00.07,live-state,False,718,,1200.0,8787.643333333333,10545172.0,86.23188405797102,1,20:00.07,
0xFF3633B42Bd110Ce8f4cD881A2a0556cE0DDFaEE,success,20:00.08,live-state,False,193,,1200.0,7395.279166666666,8874335.0,61.40350877192983,1,20:00.08,
0xFF5F1611F30CE73e5ba716C70cBEfEdc5871d7b8,success,20:00.05,live-state,False,622,,1200.0,7145.348333333333,8574418.0,78.47222222222223,1,20:00.05,
0xFF9Ec7B9750C22b25BB08CCbc869De5C25902Aa6,success,20:00.10,live-state,False,713,,1200.0,5896.348333333333,7075618.0,76.08695652173914,1,20:00.10,
0xFFAe4DE0Ea280b91Bb545CdC717499C44BEb79ea,success,20:00.06,live-state,False,854,,1200.0,8700.340833333334,10440409.0,87.81725888324873,1,20:00.06,
0xFFb19d540d842244A1642C35e46ECf9919bC8Fe7,success,20:00.09,live-state,True,497,,1200.0,2417.608333333333,2901130.0,85.0,1,20:00.09,
0xFFc70Fba8d4fD318089062662a155c98F8ba3E5E,success,20:00.05,live-state,True,808,,1200.0,6753.8675,8104641.0,86.04651162790698,1,20:00.05,
0xFa9c757d2644Da60432aE05f2E771134A9c78CfA,success,20:00.06,live-state,False,233,,1200.0,11539.0025,13846803.0,8.789954337899543,1,20:00.06,
0xFaD650bc7cC7b400479FE960c41157Df4C441849,success,20:00.07,live-state,False,104,,1200.0,6220.6866666666665,7464824.0,100.0,1,20:00.07,
0xFae9CD03C11e15Cf611FD935Bd66026fe6611d39,success,20:00.05,live-state,True,674,,1200.0,9204.479166666666,11045375.0,75.71428571428571,1,20:00.05,
0xFb06e8Dc1aB395721Cc7EE60d739839C67D4F59B,success,20:00.07,live-state,False,679,,1200.0,5243.115,6291738.0,88.59649122807018,1,20:00.07,
0xFb07Cd636d26b660c8599e5778B6A2BfbB5f0EE9,success,20:00.08,live-state,True,761,,1200.0,7015.425,8418510.0,79.76878612716763,1,20:00.08,
0xFb128C360E0fb597Ea4D42E1d49A3706ed3ecDEF,success,20:00.06,live-state,False,770,,1200.0,4348.235,5217882.0,85.29411764705883,1,20:00.06,
0xFb5A625848D8c47B3Ae98325e47535684f64810D,success,20:00.08,live-state,False,790,,1200.0,9161.8925,10994271.0,75.44642857142857,1,20:00.08,
0xFb5f9CD05fB8D5E567a0ee972dfda5821297DB20,success,20:00.06,live-state,False,332,,1200.0,5295.365833333333,6354439.0,76.77419354838709,1,20:00.06,
0xFbA10B5FDb08e9DcB50BF49592Cde41b26774C86,success,20:00.11,live-state,False,536,,1200.0,2573.4566666666665,3088148.0,85.5072463768116,1,20:00.11,
0xFc1bAc55a3Aa93cAA2DC9c11edC2EeAAd13cA10A,success,20:04.76,live-state,True,541,,1204.0,3223.7607973421927,3881408.0,87.5,1,20:04.76,
0xFc412230c3a8893E6bf209efad383e6D99f5855A,success,20:00.06,live-state,False,777,,1200.0,8268.954166666666,9922745.0,81.37931034482759,1,20:00.06,
0xFc4E29c93eed79Df1D8254Aaa0c21463aE85Fb65,success,20:00.14,live-state,False,993,,1200.0,10743.199166666667,12891839.0,79.53890489913545,1,20:00.14,
0xFc8170B047a7e40aA21B0357Ef44bf91FF9267A5,success,20:00.08,live-state,False,718,,1200.0,8298.790833333333,9958549.0,80.85106382978724,1,20:00.08,
0xFc8433a4CC060D030E16521c83311A7b177Dae15,success,20:00.08,live-state,True,964,,1200.0,4847.155833333333,5816587.0,84.49612403100775,1,20:00.08,
0xFca6507B874692B6cA94f8E9D547E3a2472A018e,success,20:00.11,live-state,True,290,,1200.0,709.3633333333333,851236.0,59.64125560538117,1,20:00.11,
0xFd45e61E085b3E7a1990A47828d757755b206eeE,success,20:00.38,live-state,True,226,,1200.0,337.8383333333333,405406.0,43.523316062176164,1,20:00.38,
0xFd6D4265443647C70f8D0D80356F3b22d596DA29,success,20:00.09,live-state,False,177,,1200.0,9232.57,11079084.0,69.23076923076923,1,20:00.09,
0xFdf85196AEF8D4aEeb6e6CB9E659C5925148863A,success,20:00.07,live-state,False,800,,1200.0,8020.203333333333,9624244.0,88.09523809523809,1,20:00.07,
0xFe3Ff9d1140b7106B0cFf968CFdC0E393095118d,success,20:00.09,live-state,False,540,,1200.0,5427.173333333333,6512608.0,65.59139784946237,1,20:00.09,
0xFe87b05b9F3Ca4C1c68B510ADbA3e1545326949c,success,20:00.07,live-state,False,712,,1200.0,9543.449166666667,11452139.0,71.25748502994013,1,20:00.07,
0xFeC50e1E7Ec3A262195a8801335393289059ba26,success,20:00.07,live-state,False,1222,,1200.0,7820.309166666667,9384371.0,33.68983957219251,1,20:00.07,
0xFeca44bdcEF59D54e2545BDeb8029eAf26038153,success,20:00.12,live-state,False,565,,1200.0,2445.6291666666666,2934755.0,94.89795918367346,1,20:00.12,
0xFed36EDD37971fED743a31c5D49E00fF436DCfF2,success,20:00.07,live-state,False,1135,,1200.0,9899.88,11879856.0,55.67375886524823,1,20:00.07,
0xFf212D7657E7183D20F9656508Bb1a7D16E689d5,success,20:00.06,live-state,True,804,,1200.0,8519.916666666666,10223900.0,86.36363636363636,1,20:00.06,
0xFf82a6BA7ca62F71E9e56Edf7c29AfAA7646A8c9,success,20:00.06,live-state,False,789,,1200.0,7415.034166666666,8898041.0,82.83582089552239,1,20:00.06,
0xFf848E2f980E7e95FB362fEfa6aBEB183C699EF0,success,20:00.08,live-state,False,731,,1200.0,7576.328333333333,9091594.0,72.78911564625851,1,20:00.08,
0xFfc27Df680302Ebab411685890207Bdfa69bA132,success,20:00.07,live-state,False,711,,1200.0,4472.1033333333335,5366524.0,82.22222222222221,1,20:00.07,
0xFfe49fa4FA1f87f3B149A6b7B39e869a5216ee55,success,20:00.12,live-state,False,513,,1200.0,2446.85,2936220.0,88.59649122807018,1,20:00.12,
0xa013417E20B23932ee61368cE8d184F244c9072b,success,20:00.15,live-state,False,542,,1200.0,2861.4733333333334,3433768.0,79.5774647887324,1,20:00.15,
0xa01b4776A5528346f5e368Fd07E3DbB3Cea19fA3,success,20:00.06,live-state,False,630,,1200.0,7769.240833333333,9323089.0,85.63218390804597,1,20:00.06,
0xa01c42A91F5f6dd5451bAFEdA216D6f54977693F,success,20:00.06,live-state,False,814,,1200.0,7909.8825,9491859.0,84.7328244274809,1,20:00.06,
0xa024010430aA9D46537A4a574A88eA99ab87D5D8,success,20:00.10,live-state,True,385,,1200.0,462.2416666666667,554690.0,80.59701492537313,1,20:00.10,
0xa0b5eF795884009b73dd91228335c9D4d93c5f22,success,20:00.06,live-state,False,401,,1200.0,8826.684166666666,10592021.0,64.4927536231884,1,20:00.06,
0xa0b9eEFe8009a66a8dcb433FFbe66D5c08dB6B2D,success,20:00.07,live-state,False,1106,,1200.0,10552.638333333334,12663166.0,42.526315789473685,1,20:00.07,
0xa0dFA9200Be400bD1e995f69f8900F8990C32259,success,20:00.08,live-state,False,859,,1200.0,9520.903333333334,11425084.0,88.70967741935483,1,20:00.08,
0xa0e8223dDc80243d844660f5F50319581C182AA6,success,20:00.06,live-state,True,727,,1200.0,3872.5633333333335,4647076.0,82.14285714285714,1,20:00.06,
0xa10eEc8aaB5De84E327E97beB8dACA3F53178733,success,20:00.07,live-state,False,985,,1200.0,10754.731666666667,12905678.0,39.0728476821192,1,20:00.07,
0xa11cAD54917fE2466DdA7E20D2d335B10647ac86,success,20:00.44,live-state,True,476,,1200.0,1001.1083333333333,1201330.0,68.67088607594937,1,20:00.44,
0xa127837faf1B23fE18B51604f44D7Fb460c9a4Bd,success,20:00.06,live-state,False,830,,1200.0,7929.546666666667,9515456.0,84.0909090909091,1,20:00.06,
0xa16F4BEEe48C7090e99BD6Fe7476a017f58E391f,success,20:00.07,live-state,True,732,,1200.0,10684.9825,12821979.0,68.02721088435374,1,20:00.07,
0xa18bC18a3b5e9f1071348Db68EE08e364c7149fE,success,20:00.07,live-state,False,772,,1200.0,8105.0525,9726063.0,87.75510204081633,1,20:00.07,
0xa1BEb997f1eD5d3B9a4C1c272F27E647595F9944,success,20:00.07,live-state,False,774,,1200.0,8533.413333333334,10240096.0,84.32432432432432,1,20:00.07,
0xa1Cf530fA86C17C84d5D3b0f0a6f60265E2E8b7b,success,20:00.09,live-state,False,463,,1200.0,1785.3141666666668,2142377.0,73.78048780487805,1,20:00.09,
0xa1f052b88Af5c491C4604dF9e18B4c71A0C6e035,success,20:00.50,live-state,True,233,,1200.0,167.99833333333333,201598.0,65.06024096385542,1,20:00.50,
0xa1f3D57D51A1bd3c49d87CC7eD3Ddf5b3725ab73,success,20:00.07,live-state,False,546,,1200.0,6348.7891666666665,7618547.0,47.76951672862454,1,20:00.07,
0xa207b8b54A75D66127A5C2B9183FA94Af19cFFCa,success,20:00.07,live-state,False,1043,,1200.0,10962.9375,13155525.0,32.57575757575758,1,20:00.07,
0xa213E4a5De5Fb5C80a163fdb701DA101c3b5B5E1,success,20:00.08,live-state,False,730,,1200.0,7905.655,9486786.0,80.1418439716312,1,20:00.08,
0xa22c435c3E7c29298bF743f842e56D16511D7Bc8,success,20:00.06,live-state,True,369,,1200.0,7603.16,9123792.0,60.96491228070176,1,20:00.06,
0xa2416317AcA0CF7687e0B7A47BA6D04F47169513,success,20:00.05,live-state,True,649,,1200.0,4442.033333333334,5330440.0,84.96240601503759,1,20:00.05,
0xa24F50fA560d2ec57956955F929273E899994bcA,success,20:00.07,live-state,True,743,,1200.0,4299.9975,5159997.0,89.57055214723927,1,20:00.07,
0xa254e0528874BB14B45be4B0e21D31A965a9a4b1,success,20:00.05,live-state,True,532,,1200.0,8369.566666666668,10043480.0,43.5960591133005,1,20:00.05,
0xa25d9E3C177A45265349D4BD37B23ec2669DeA5B,success,20:00.07,live-state,True,786,,1200.0,6000.269166666667,7200323.0,87.22222222222221,1,20:00.07,
0xa27ac7C83Fd0865738CEF7d07425B78D98421F65,success,20:00.21,live-state,True,380,,1200.0,900.9608333333333,1081153.0,71.63120567375887,1,20:00.21,
0xa28Ab6053822771379Cb716AB2a932c7a4563C08,success,20:00.05,live-state,False,710,,1200.0,8075.003333333333,9690004.0,85.46511627906978,1,20:00.05,
0xa298D0E1DA04b6f62c9ae3f23406F37D8079648c,success,20:00.08,live-state,True,88,,1200.0,6562.83,7875396.0,36.0,1,20:00.08,
0xa2Ce67E12E6584ee6448965600Ae25d05E78cb6A,success,20:00.06,live-state,False,567,,1200.0,7484.5825,8981499.0,86.33093525179856,1,20:00.06,
0xa2EB247c2bEBBd233B455a6c798CEBa81e3aA320,success,20:00.07,live-state,True,717,,1200.0,8013.814166666667,9616577.0,92.75362318840581,1,20:00.07,
0xa2F503c5668A0E0784046c29E8a78d490632e277,success,20:00.07,live-state,False,827,,1200.0,5599.354166666667,6719225.0,88.0,1,20:00.07,
0xa2cdeB5d621D3C9E8DdBd38309Ab64106879739d,success,20:00.06,live-state,False,760,,1200.0,6886.7283333333335,8264074.0,88.97058823529412,1,20:00.06,
0xa2e60e7309AF55128a86C1559F2E0D21023C2991,success,20:00.06,live-state,False,990,,1200.0,11358.016666666666,13629620.0,81.25,1,20:00.06,
0xa2e958fb88D1c1D07cC694f79852ce61e4ddc06d,success,20:00.07,live-state,False,829,,1200.0,6612.360833333333,7934833.0,81.75182481751824,1,20:00.07,
0xa2fF0feDbF887fb56EB5913196a2123c004181b8,success,20:00.06,live-state,False,783,,1200.0,10610.630833333333,12732757.0,31.240188383045524,1,20:00.06,
0xa309Be5EcFfc9e344a871F844Db19faF17e398F2,success,20:00.07,live-state,False,768,,1200.0,8177.569166666667,9813083.0,81.02564102564102,1,20:00.07,
0xa31c7Ce965FE933B12DE55BAEa3114E1c5be9E16,success,20:00.06,live-state,False,949,,1200.0,4822.9625,5787555.0,66.00441501103752,1,20:00.06,
0xa33A5AdEE9509405d9B9bC23E0eD0DddB8F331Ae,success,20:00.06,live-state,True,1027,,1200.0,10201.738333333333,12242086.0,62.55506607929515,1,20:00.06,
0xa350B160b194065b57C68f336103b1beb7641540,success,20:00.08,live-state,False,634,,1200.0,3964.3341666666665,4757201.0,86.32478632478633,1,20:00.08,
0xa35E52e07dc9FE366fe4a486F07C0A027aeeD30e,success,20:00.06,live-state,False,769,,1200.0,8197.175833333333,9836611.0,71.71717171717172,1,20:00.06,
0xa38E05AcFDA595d65447B731A80BfE1E78b577cc,success,20:00.06,live-state,False,639,,1200.0,4555.28,5466336.0,90.51724137931035,1,20:00.06,
0xa3B23dd33A4cD507b6c3BBa5f10C0b6f72a21d66,success,20:00.06,live-state,False,438,,1200.0,2428.0216666666665,2913626.0,80.71428571428572,1,20:00.06,
0xa3E257FBDD822EB3aF3912D127024192f6aE1708,success,20:00.06,live-state,True,351,,1200.0,782.7066666666667,939248.0,81.93548387096774,1,20:00.06,
0xa3bD5cb56D3B3966FcF4Ec3D0f8e297C53b8d1b4,success,20:00.06,live-state,False,708,,1200.0,6556.663333333333,7867996.0,82.75862068965517,1,20:00.06,
0xa3ce9Fa0F6b6649E40bC5146082661d5F0ED5D7a,success,20:00.07,live-state,False,1132,,1200.0,7771.4591666666665,9325751.0,82.92682926829269,1,20:00.07,
0xa3fDB332985369415e6675286852950aFA08db6E,success,20:00.14,live-state,True,846,,1200.0,4468.466666666666,5362160.0,87.83068783068784,1,20:00.14,
0xa407b61ddE92d365F576466c98eCEbEb0D6bCDaC,success,20:00.06,live-state,False,676,,1200.0,6286.6875,7544025.0,80.85106382978724,1,20:00.06,
0xa446A784053A97C1fB809EB85f4d4717e50c3810,success,20:00.06,live-state,False,516,,1200.0,6788.0825,8145699.0,90.0709219858156,1,20:00.06,
0xa44E5137293E855B1b7bC7E2C6f8cD796fFCB037,success,20:00.21,live-state,True,323,,1200.0,405.2966666666667,486356.0,58.333333333333336,1,20:00.21,
0xa47eF2aEC0dE53248A1f16ca873648101F425CC6,success,20:00.06,live-state,True,828,,1200.0,5702.393333333333,6842872.0,91.08910891089108,1,20:00.06,
0xa4A40c57aC734c972385a474bFC4D6aAB62918AA,success,20:00.08,live-state,False,947,,1200.0,9220.5025,11064603.0,61.60714285714286,1,20:00.08,
0xa4b87E5A13890b676f59A8E6B327cf3D70989318,success,20:00.10,live-state,False,590,,1200.0,9266.141666666666,11119370.0,89.32038834951456,1,20:00.10,
0xa4d63D87758696246C37A66205c9B586f94FD27f,success,20:00.07,live-state,False,794,,1200.0,6779.6866666666665,8135624.0,87.4015748031496,1,20:00.07,
0xa521c1910253C5ACDa84Af87BE1c57a98A9aBfEB,success,20:00.06,live-state,False,514,,1200.0,3626.5091666666667,4351811.0,63.9344262295082,1,20:00.06,
0xa55ffAeA5c8cf32B550F663bf17d4F7b739534ff,success,20:00.07,live-state,True,386,,1200.0,2471.5433333333335,2965852.0,81.87919463087249,1,20:00.07,
0xa566Bae56e2D58C6d11E776DC8E1ef024C5FD53b,success,20:00.07,live-state,False,728,,1200.0,9199.278333333334,11039134.0,69.44444444444444,1,20:00.07,
0xa56a7FaEB39f937FeBF1d80815Ab3Af3315f30CD,success,20:00.08,live-state,False,1084,,1200.0,10629.380833333333,12755257.0,55.67375886524823,1,20:00.08,
0xa57C7a6439950BEb316d0D61d0A8022F32aefb88,success,20:00.09,live-state,False,147,,1200.0,1543.0558333333333,1851667.0,59.75609756097561,1,20:00.09,
0xa57F98Ec0AE86c78670A1E1583eb705108182b04,success,20:00.19,live-state,False,584,,1200.0,2820.4816666666666,3384578.0,76.12903225806451,1,20:00.19,
0xa5982ff8A26818D6a78A0BC49F080d4A96dD0491,success,20:00.07,live-state,True,514,,1200.0,1904.0908333333334,2284909.0,85.38461538461539,1,20:00.07,
0xa5AAC896b10257fcC0e61E452ba734B177e3cE65,success,20:00.07,live-state,False,181,,1200.0,6628.373333333333,7954048.0,42.857142857142854,1,20:00.07,
0xa5F8fC0921880Cb7342368BD128eb8050442B1a1,success,20:00.23,live-state,True,345,,1200.0,579.5925,695511.0,53.346456692913385,1,20:00.23,
0xa6055f07Fa0Ed8f96120E6b81F3329051677Ac28,success,20:00.07,live-state,True,815,,1200.0,6361.299166666667,7633559.0,94.87179487179488,1,20:00.07,
0xa629DF10B3760d4408931b5B49a00bc7896682d1,success,20:00.23,live-state,False,648,,1200.0,7051.0216666666665,8461226.0,80.1418439716312,1,20:00.23,
0xa6356Dc8613782bCb6BeEc3a4e4441212dcc0959,success,20:00.06,live-state,False,304,,1200.0,8045.606666666667,9654728.0,61.96319018404908,1,20:00.06,
0xa66E570e0EC826fcf30a17EAF32f40b17698A5Bc,success,20:00.07,live-state,False,697,,1200.0,7913.544166666667,9496253.0,84.34782608695653,1,20:00.07,
0xa677a4B6156417607d3f039A2ffa54DeC7670Ee7,success,20:00.06,live-state,False,838,,1200.0,9981.91,11978292.0,50.26041666666667,1,20:00.06,
0xa6A62cb1b816EC7573bcD0F931347dfbf7b2CeB2,success,20:00.07,live-state,False,963,,1200.0,8160.934166666667,9793121.0,88.64864864864865,1,20:00.07,
0xa6E4e8Ef7039d43B8b5332cF4b711D9eC016DB7c,success,20:00.11,live-state,False,865,,1200.0,4490.524166666667,5388629.0,80.63241106719369,1,20:00.11,
0xa6b1928c476F4C364FeE901f4C571b3FA7083B2b,success,20:00.10,live-state,False,696,,1200.0,10540.330833333333,12648397.0,38.07615230460922,1,20:00.10,
0xa6dc6BF1B703646E00f718881e31313Dc080f986,success,20:00.06,live-state,True,606,,1200.0,2462.8075,2955369.0,83.45864661654134,1,20:00.06,
0xa701726Aa8868a5B8D3906b847A0F634416B5f93,success,20:00.11,live-state,False,787,,1200.0,8062.703333333333,9675244.0,80.6930693069307,1,20:00.11,
0xa71974BedCe3e6310e66c483A5eb20fD5285Cc1E,success,20:00.06,live-state,False,633,,1200.0,7675.179166666667,9210215.0,74.59016393442623,1,20:00.06,
0xa72418683BA2844a7687112c8B9e0a20201a3E3e,success,0:31.47,live-state,True,237,1,31.0,3690.2580645161293,114398.0,90.36144578313254,1,0:31.47,[BUG] balance gain | 37662610412320084583014736539245998496614132666784207127376 > 37662610412320084583014736539245998496614132666784207077376
0xa7313a8d152b7C8860e8ab697C072Becb474101e,success,20:00.08,live-state,True,1263,,1200.0,7402.3225,8882787.0,69.82456140350877,1,20:00.08,
0xa73d8691acfD3486a4485D1D0169a5f889951C91,success,20:00.06,live-state,False,700,,1200.0,7479.9775,8975973.0,71.42857142857143,1,20:00.06,
0xa7672F70e31641464054f585318f4Ad7873e23BA,success,20:00.06,live-state,False,693,,1200.0,8277.628333333334,9933154.0,78.51239669421489,1,20:00.06,
0xa78C95A8793E8060ABDD37083721c2fA61c34dC7,success,21:43.91,live-state,False,411,,1303.0,1348.752110514198,1757424.0,84.0909090909091,1,21:43.91,
0xa78D2f40605C875CcEf43128Bf0416cB3b4a8d49,success,20:00.06,live-state,False,708,,1200.0,7193.916666666667,8632700.0,79.33333333333333,1,20:00.06,
0xa797DA53575f7eF7Ba7204347b6A961c6d2c858E,success,20:00.08,live-state,False,378,,1200.0,13589.275833333333,16307131.0,45.79710144927536,1,20:00.08,
0xa7B1FA5D5D21fa2fC5Dc877D7bF580AC49B36645,success,20:00.07,live-state,False,1073,,1200.0,9717.020833333334,11660425.0,88.95705521472394,1,20:00.07,
0xa7ef4360b253dBf3101f498AA988D723dFf3bD8B,success,20:00.08,live-state,False,813,,1200.0,7786.2733333333335,9343528.0,82.22222222222221,1,20:00.08,
0xa7fD4371B8998d1fb0Fc8672939fcE9cEE69ED00,success,20:00.07,live-state,False,725,,1200.0,8182.481666666667,9818978.0,74.30555555555556,1,20:00.07,
0xa80c6623EfAFe7f358D153ff1D476822f03fdCd6,success,20:00.07,live-state,False,795,,1200.0,8070.863333333334,9685036.0,63.63636363636364,1,20:00.07,
0xa8271123eBE13984119a635BD5eC314dDE2F157C,success,20:00.08,live-state,True,517,,1200.0,1625.7225,1950867.0,82.83582089552239,1,20:00.08,
